,Unnamed: 0,Province_left,Health region,Hospital name,Type of hospital*,Teaching status,Intensive Care,Obstetrics,Pediatrics,"Mental Health 
and Addictions ",Rehabilitation,Long-Term Care,Other Acute,Total,Postal Code,Latitude,Longitude,geometry,index_right,OBJECTID,HR_UID,Province_right,ENGNAME,FRENAME,CurrentCas,CurrentDea,CurrentRec,CurrentTes,TotalPop20,Pop0to4_20,Pop5to9_20,Pop10to14_,Pop15to19_,Pop20to24_,Pop25to29_,Pop30to34_,Pop35to39_,Pop40to44_,Pop45to49_,Pop50to54_,Pop55to59_,Pop60to64_,Pop65to69_,Pop70to74_,Pop75to79_,Pop80to84_,Pop85Older,AverageAge,MedianAge_,Last_Updat,SourceURL,GlobalID,CurrentC_1,NewCaseRat,SHAPE_Leng,SHAPE_Area
39,41,Alberta,Central Zone,Sundre Hospital and Care Centre,G,Non-Teaching,0,0,0,0,0,9,14,23,T0M 1X0,51.807484,-114.63583899999999,POINT (-114.635839 51.807484),13.0,14.0,4833,AB,Central Zone,Central Zone,611.0,7.0,564.0,66848.0,478882.0,31210.0,30843.0,30499.0,28674.0,29515.0,30992.0,32475.0,33631.0,30134.0,28345.0,29516.0,34660.0,31939.0,24907.0,19248.0,13524.0,9224.0,9546.0,39.5,38.8,2020-09-06,https://www.alberta.ca/covid-19-alberta-data.aspx,{8387FAC0-7604-4164-A831-B9DB9996ED0E},2.0,0.686121901786721,22.344265465425313,12.625716072713281
40,42,Alberta,Central Zone,The Centennial Centre for Mental Health and Brain Injury,S-Psy,Teaching,0,0,0,330,0,0,0,330,T4J 1R8,52.649656900000004,-113.5747006,POINT (-113.5747006 52.6496569),13.0,14.0,4833,AB,Central Zone,Central Zone,611.0,7.0,564.0,66848.0,478882.0,31210.0,30843.0,30499.0,28674.0,29515.0,30992.0,32475.0,33631.0,30134.0,28345.0,29516.0,34660.0,31939.0,24907.0,19248.0,13524.0,9224.0,9546.0,39.5,38.8,2020-09-06,https://www.alberta.ca/covid-19-alberta-data.aspx,{8387FAC0-7604-4164-A831-B9DB9996ED0E},2.0,0.686121901786721,22.344265465425313,12.625716072713281
41,43,Alberta,Central Zone,Three Hills Health Centre,G,Non-Teaching,0,0,0,0,0,24,21,45,T0M 2A0,51.70829439999999,-113.251231,POINT (-113.251231 51.70829439999999),13.0,14.0,4833,AB,Central Zone,Central Zone,611.0,7.0,564.0,66848.0,478882.0,31210.0,30843.0,30499.0,28674.0,29515.0,30992.0,32475.0,33631.0,30134.0,28345.0,29516.0,34660.0,31939.0,24907.0,19248.0,13524.0,9224.0,9546.0,39.5,38.8,2020-09-06,https://www.alberta.ca/covid-19-alberta-data.aspx,{8387FAC0-7604-4164-A831-B9DB9996ED0E},2.0,0.686121901786721,22.344265465425313,12.625716072713281
42,44,Alberta,Central Zone,Tofield Health Centre,"G,E",Non-Teaching,0,0,0,0,0,50,16,66,T0B 4J0,53.372657,-112.651099,POINT (-112.651099 53.372657),13.0,14.0,4833,AB,Central Zone,Central Zone,611.0,7.0,564.0,66848.0,478882.0,31210.0,30843.0,30499.0,28674.0,29515.0,30992.0,32475.0,33631.0,30134.0,28345.0,29516.0,34660.0,31939.0,24907.0,19248.0,13524.0,9224.0,9546.0,39.5,38.8,2020-09-06,https://www.alberta.ca/covid-19-alberta-data.aspx,{8387FAC0-7604-4164-A831-B9DB9996ED0E},2.0,0.686121901786721,22.344265465425313,12.625716072713281
43,45,Alberta,Central Zone,Two Hills Health Centre,"G,E",Non-Teaching,0,0,0,0,12,56,15,83,T0B 4K0,53.7132007,-111.7318153,POINT (-111.7318153 53.7132007),13.0,14.0,4833,AB,Central Zone,Central Zone,611.0,7.0,564.0,66848.0,478882.0,31210.0,30843.0,30499.0,28674.0,29515.0,30992.0,32475.0,33631.0,30134.0,28345.0,29516.0,34660.0,31939.0,24907.0,19248.0,13524.0,9224.0,9546.0,39.5,38.8,2020-09-06,https://www.alberta.ca/covid-19-alberta-data.aspx,{8387FAC0-7604-4164-A831-B9DB9996ED0E},2.0,0.686121901786721,22.344265465425313,12.625716072713281
44,46,Alberta,Central Zone,Vermilion Health Centre,"G,E",Non-Teaching,0,0,0,0,0,0,25,25,T9X 1K7,53.35545989999999,-110.8725027,POINT (-110.8725027 53.35545989999999),13.0,14.0,4833,AB,Central Zone,Central Zone,611.0,7.0,564.0,66848.0,478882.0,31210.0,30843.0,30499.0,28674.0,29515.0,30992.0,32475.0,33631.0,30134.0,28345.0,29516.0,34660.0,31939.0,24907.0,19248.0,13524.0,9224.0,9546.0,39.5,38.8,2020-09-06,https://www.alberta.ca/covid-19-alberta-data.aspx,{8387FAC0-7604-4164-A831-B9DB9996ED0E},2.0,0.686121901786721,22.344265465425313,12.625716072713281
45,47,Alberta,Central Zone,Viking Health Centre,G,Non-Teaching,0,0,0,0,0,0,16,16,T0B 4N0,53.100063,-111.7772,POINT (-111.7772 53.100063),13.0,14.0,4833,AB,Central Zone,Central Zone,611.0,7.0,564.0,66848.0,478882.0,31210.0,30843.0,30499.0,28674.0,29515.0,30992.0,32475.0,33631.0,30134.0,28345.0,29516.0,34660.0,31939.0,24907.0,19248.0,13524.0,9224.0,9546.0,39.5,38.8,2020-09-06,https://www.alberta.ca/covid-19-alberta-data.aspx,{8387FAC0-7604-4164-A831-B9DB9996ED0E},2.0,0.686121901786721,22.344265465425313,12.625716072713281
46,48,Alberta,Central Zone,Wainwright Health Centre,"G,E",Non-Teaching,0,0,0,0,0,69,25,94,T9W 1R6,52.8412448,-110.86657659999999,POINT (-110.8665766 52.8412448),13.0,14.0,4833,AB,Central Zone,Central Zone,611.0,7.0,564.0,66848.0,478882.0,31210.0,30843.0,30499.0,28674.0,29515.0,30992.0,32475.0,33631.0,30134.0,28345.0,29516.0,34660.0,31939.0,24907.0,19248.0,13524.0,9224.0,9546.0,39.5,38.8,2020-09-06,https://www.alberta.ca/covid-19-alberta-data.aspx,{8387FAC0-7604-4164-A831-B9DB9996ED0E},2.0,0.686121901786721,22.344265465425313,12.625716072713281
47,49,Alberta,Central Zone,Wetaskiwin Hospital and Care Centre,G,Non-Teaching,3,5,10,0,0,28,51,97,T9A 3N3,52.9867882,-113.3681024,POINT (-113.3681024 52.9867882),13.0,14.0,4833,AB,Central Zone,Central Zone,611.0,7.0,564.0,66848.0,478882.0,31210.0,30843.0,30499.0,28674.0,29515.0,30992.0,32475.0,33631.0,30134.0,28345.0,29516.0,34660.0,31939.0,24907.0,19248.0,13524.0,9224.0,9546.0,39.5,38.8,2020-09-06,https://www.alberta.ca/covid-19-alberta-data.aspx,{8387FAC0-7604-4164-A831-B9DB9996ED0E},2.0,0.686121901786721,22.344265465425313,12.625716072713281
48,50,Alberta,Edmonton Zone,Alberta Hospital Edmonton,S-Psy,Teaching,0,0,0,334,0,0,0,334,T5J 2J7,53.636387,-113.3740226,POINT (-113.3740226 53.636387),14.0,15.0,4834,AB,Edmonton Zone,Edmonton Zone,3340.0,62.0,2734.0,261198.0,1461422.0,90414.0,87208.0,81560.0,76210.0,91781.0,119624.0,133577.0,127071.0,106224.0,92274.0,87948.0,93829.0,84557.0,65392.0,48195.0,31077.0,21474.0,23007.0,38.3,37.0,2020-09-06,https://www.alberta.ca/covid-19-alberta-data.aspx,{8ABE08BB-47C7-4C54-AFC6-AAABD3B386BE},2.0,2.414478110067748,8.665864354763983,1.567333739003229
49,51,Alberta,Edmonton Zone,Covenant Health Grey Nuns Community Hospital,G,Teaching,43,31,0,69,0,0,211,354,T6L 5X8,53.4620819,-113.42969520000001,POINT (-113.4296952 53.4620819),14.0,15.0,4834,AB,Edmonton Zone,Edmonton Zone,3340.0,62.0,2734.0,261198.0,1461422.0,90414.0,87208.0,81560.0,76210.0,91781.0,119624.0,133577.0,127071.0,106224.0,92274.0,87948.0,93829.0,84557.0,65392.0,48195.0,31077.0,21474.0,23007.0,38.3,37.0,2020-09-06,https://www.alberta.ca/covid-19-alberta-data.aspx,{8ABE08BB-47C7-4C54-AFC6-AAABD3B386BE},2.0,2.414478110067748,8.665864354763983,1.567333739003229
50,52,Alberta,Edmonton Zone,Covenant Health Misericordia Community Hospital,G,Teaching,38,20,0,25,16,0,210,309,T5R 4H5,53.520857299999996,-113.6119625,POINT (-113.6119625 53.5208573),14.0,15.0,4834,AB,Edmonton Zone,Edmonton Zone,3340.0,62.0,2734.0,261198.0,1461422.0,90414.0,87208.0,81560.0,76210.0,91781.0,119624.0,133577.0,127071.0,106224.0,92274.0,87948.0,93829.0,84557.0,65392.0,48195.0,31077.0,21474.0,23007.0,38.3,37.0,2020-09-06,https://www.alberta.ca/covid-19-alberta-data.aspx,{8ABE08BB-47C7-4C54-AFC6-AAABD3B386BE},2.0,2.414478110067748,8.665864354763983,1.567333739003229
51,53,Alberta,Edmonton Zone,Cross Cancer Institute,C,Non-Teaching,0,0,0,0,0,0,55,55,T6G 1Z2,53.5182625,-113.53107859999999,POINT (-113.5310786 53.5182625),14.0,15.0,4834,AB,Edmonton Zone,Edmonton Zone,3340.0,62.0,2734.0,261198.0,1461422.0,90414.0,87208.0,81560.0,76210.0,91781.0,119624.0,133577.0,127071.0,106224.0,92274.0,87948.0,93829.0,84557.0,65392.0,48195.0,31077.0,21474.0,23007.0,38.3,37.0,2020-09-06,https://www.alberta.ca/covid-19-alberta-data.aspx,{8ABE08BB-47C7-4C54-AFC6-AAABD3B386BE},2.0,2.414478110067748,8.665864354763983,1.567333739003229
52,54,Alberta,Edmonton Zone,Devon General Hospital,G,Non-Teaching,0,0,0,0,0,14,10,24,T9G 1A6,53.3515216,-113.7310094,POINT (-113.7310094 53.3515216),14.0,15.0,4834,AB,Edmonton Zone,Edmonton Zone,3340.0,62.0,2734.0,261198.0,1461422.0,90414.0,87208.0,81560.0,76210.0,91781.0,119624.0,133577.0,127071.0,106224.0,92274.0,87948.0,93829.0,84557.0,65392.0,48195.0,31077.0,21474.0,23007.0,38.3,37.0,2020-09-06,https://www.alberta.ca/covid-19-alberta-data.aspx,{8ABE08BB-47C7-4C54-AFC6-AAABD3B386BE},2.0,2.414478110067748,8.665864354763983,1.567333739003229
53,55,Alberta,Edmonton Zone,Fort Saskatchewan Community Hospital,G,Non-Teaching,0,0,0,0,0,0,36,36,T8L 0C6,53.692313399999996,-113.2111673,POINT (-113.2111673 53.6923134),14.0,15.0,4834,AB,Edmonton Zone,Edmonton Zone,3340.0,62.0,2734.0,261198.0,1461422.0,90414.0,87208.0,81560.0,76210.0,91781.0,119624.0,133577.0,127071.0,106224.0,92274.0,87948.0,93829.0,84557.0,65392.0,48195.0,31077.0,21474.0,23007.0,38.3,37.0,2020-09-06,https://www.alberta.ca/covid-19-alberta-data.aspx,{8ABE08BB-47C7-4C54-AFC6-AAABD3B386BE},2.0,2.414478110067748,8.665864354763983,1.567333739003229
54,56,Alberta,Edmonton Zone,Glenrose Rehabilitation Hospital,R,Non-Teaching,0,0,0,48,196,0,0,244,T5G 0B7,53.56019739999999,-113.4980058,POINT (-113.4980058 53.56019739999999),14.0,15.0,4834,AB,Edmonton Zone,Edmonton Zone,3340.0,62.0,2734.0,261198.0,1461422.0,90414.0,87208.0,81560.0,76210.0,91781.0,119624.0,133577.0,127071.0,106224.0,92274.0,87948.0,93829.0,84557.0,65392.0,48195.0,31077.0,21474.0,23007.0,38.3,37.0,2020-09-06,https://www.alberta.ca/covid-19-alberta-data.aspx,{8ABE08BB-47C7-4C54-AFC6-AAABD3B386BE},2.0,2.414478110067748,8.665864354763983,1.567333739003229
55,57,Alberta,Edmonton Zone,Leduc Community Hospital,G,Non-Teaching,0,0,0,0,0,0,74,74,T9E 5Z3,53.2548182,-113.54543909999998,POINT (-113.5454391 53.2548182),14.0,15.0,4834,AB,Edmonton Zone,Edmonton Zone,3340.0,62.0,2734.0,261198.0,1461422.0,90414.0,87208.0,81560.0,76210.0,91781.0,119624.0,133577.0,127071.0,106224.0,92274.0,87948.0,93829.0,84557.0,65392.0,48195.0,31077.0,21474.0,23007.0,38.3,37.0,2020-09-06,https://www.alberta.ca/covid-19-alberta-data.aspx,{8ABE08BB-47C7-4C54-AFC6-AAABD3B386BE},2.0,2.414478110067748,8.665864354763983,1.567333739003229
56,58,Alberta,Edmonton Zone,Royal Alexandra Hospital,G,Teaching,104,45,0,46,30,0,633,858,T5H 3V9,53.5573875,-113.49777209999999,POINT (-113.4977721 53.5573875),14.0,15.0,4834,AB,Edmonton Zone,Edmonton Zone,3340.0,62.0,2734.0,261198.0,1461422.0,90414.0,87208.0,81560.0,76210.0,91781.0,119624.0,133577.0,127071.0,106224.0,92274.0,87948.0,93829.0,84557.0,65392.0,48195.0,31077.0,21474.0,23007.0,38.3,37.0,2020-09-06,https://www.alberta.ca/covid-19-alberta-data.aspx,{8ABE08BB-47C7-4C54-AFC6-AAABD3B386BE},2.0,2.414478110067748,8.665864354763983,1.567333739003229
57,59,Alberta,Edmonton Zone,Sturgeon Community Hospital,G,Non-Teaching,14,22,0,0,0,0,127,163,T8N 6C4,53.65524,-113.62571100000001,POINT (-113.625711 53.65524),14.0,15.0,4834,AB,Edmonton Zone,Edmonton Zone,3340.0,62.0,2734.0,261198.0,1461422.0,90414.0,87208.0,81560.0,76210.0,91781.0,119624.0,133577.0,127071.0,106224.0,92274.0,87948.0,93829.0,84557.0,65392.0,48195.0,31077.0,21474.0,23007.0,38.3,37.0,2020-09-06,https://www.alberta.ca/covid-19-alberta-data.aspx,{8ABE08BB-47C7-4C54-AFC6-AAABD3B386BE},2.0,2.414478110067748,8.665864354763983,1.567333739003229
58,60,Alberta,Edmonton Zone,University of Alberta Hospital,G,Teaching,132,0,113,46,0,0,555,846,T6G 2B7,53.52076339999999,-113.52320149999998,POINT (-113.5232015 53.52076339999999),14.0,15.0,4834,AB,Edmonton Zone,Edmonton Zone,3340.0,62.0,2734.0,261198.0,1461422.0,90414.0,87208.0,81560.0,76210.0,91781.0,119624.0,133577.0,127071.0,106224.0,92274.0,87948.0,93829.0,84557.0,65392.0,48195.0,31077.0,21474.0,23007.0,38.3,37.0,2020-09-06,https://www.alberta.ca/covid-19-alberta-data.aspx,{8ABE08BB-47C7-4C54-AFC6-AAABD3B386BE},2.0,2.414478110067748,8.665864354763983,1.567333739003229
59,61,Alberta,Edmonton Zone,WestView Health Centre,G,Non-Teaching,0,0,0,0,0,40,29,69,T7Z 2M7,53.537255200000004,-113.9767465,POINT (-113.9767465 53.5372552),14.0,15.0,4834,AB,Edmonton Zone,Edmonton Zone,3340.0,62.0,2734.0,261198.0,1461422.0,90414.0,87208.0,81560.0,76210.0,91781.0,119624.0,133577.0,127071.0,106224.0,92274.0,87948.0,93829.0,84557.0,65392.0,48195.0,31077.0,21474.0,23007.0,38.3,37.0,2020-09-06,https://www.alberta.ca/covid-19-alberta-data.aspx,{8ABE08BB-47C7-4C54-AFC6-AAABD3B386BE},2.0,2.414478110067748,8.665864354763983,1.567333739003229
60,62,Alberta,North Zone,Athabasca Healthcare Centre,G,Non-Teaching,0,0,0,0,0,23,27,50,T9S 1M9,54.717240000000004,-113.25405590000001,POINT (-113.2540559 54.71724),15.0,16.0,4835,AB,North Zone,North Zone,1001.0,30.0,800.0,70184.0,463412.0,37154.0,33514.0,31237.0,28193.0,30379.0,34049.0,35139.0,36095.0,31548.0,28644.0,27840.0,30733.0,26809.0,19008.0,13521.0,8973.0,5590.0,4986.0,36.3,35.3,2020-09-06,https://www.alberta.ca/covid-19-alberta-data.aspx,{BC8E6F77-6390-4410-AB07-078EDF651907},2.0,2.373697703123786,43.7642704869067,65.73749556258662
61,63,Alberta,North Zone,Barrhead Healthcare Centre,G,Non-Teaching,0,0,0,0,0,0,34,34,T7N 1M1,54.11897389999999,-114.4000054,POINT (-114.4000054 54.11897389999999),15.0,16.0,4835,AB,North Zone,North Zone,1001.0,30.0,800.0,70184.0,463412.0,37154.0,33514.0,31237.0,28193.0,30379.0,34049.0,35139.0,36095.0,31548.0,28644.0,27840.0,30733.0,26809.0,19008.0,13521.0,8973.0,5590.0,4986.0,36.3,35.3,2020-09-06,https://www.alberta.ca/covid-19-alberta-data.aspx,{BC8E6F77-6390-4410-AB07-078EDF651907},2.0,2.373697703123786,43.7642704869067,65.73749556258662
62,64,Alberta,North Zone,Beaverlodge Municipal Hospital,G,Non-Teaching,0,0,0,0,0,0,18,18,T0H 0C0,55.2136915,-119.42501899999999,POINT (-119.425019 55.2136915),15.0,16.0,4835,AB,North Zone,North Zone,1001.0,30.0,800.0,70184.0,463412.0,37154.0,33514.0,31237.0,28193.0,30379.0,34049.0,35139.0,36095.0,31548.0,28644.0,27840.0,30733.0,26809.0,19008.0,13521.0,8973.0,5590.0,4986.0,36.3,35.3,2020-09-06,https://www.alberta.ca/covid-19-alberta-data.aspx,{BC8E6F77-6390-4410-AB07-078EDF651907},2.0,2.373697703123786,43.7642704869067,65.73749556258662
63,65,Alberta,North Zone,Boyle Healthcare Centre,G,Non-Teaching,0,0,0,0,0,0,20,20,T0A 0M0,54.5883358,-112.80144979999999,POINT (-112.8014498 54.5883358),15.0,16.0,4835,AB,North Zone,North Zone,1001.0,30.0,800.0,70184.0,463412.0,37154.0,33514.0,31237.0,28193.0,30379.0,34049.0,35139.0,36095.0,31548.0,28644.0,27840.0,30733.0,26809.0,19008.0,13521.0,8973.0,5590.0,4986.0,36.3,35.3,2020-09-06,https://www.alberta.ca/covid-19-alberta-data.aspx,{BC8E6F77-6390-4410-AB07-078EDF651907},2.0,2.373697703123786,43.7642704869067,65.73749556258662
64,66,Alberta,North Zone,Central Peace Health Complex,G,Non-Teaching,0,0,0,0,0,16,12,28,T0H 3G0,55.776981000000006,-118.83875400000001,POINT (-118.838754 55.77698100000001),15.0,16.0,4835,AB,North Zone,North Zone,1001.0,30.0,800.0,70184.0,463412.0,37154.0,33514.0,31237.0,28193.0,30379.0,34049.0,35139.0,36095.0,31548.0,28644.0,27840.0,30733.0,26809.0,19008.0,13521.0,8973.0,5590.0,4986.0,36.3,35.3,2020-09-06,https://www.alberta.ca/covid-19-alberta-data.aspx,{BC8E6F77-6390-4410-AB07-078EDF651907},2.0,2.373697703123786,43.7642704869067,65.73749556258662
65,67,Alberta,North Zone,Cold Lake Healthcare Centre,G,Non-Teaching,0,0,0,0,0,31,24,55,T9M 1G6,54.4682368,-110.1965777,POINT (-110.1965777 54.4682368),15.0,16.0,4835,AB,North Zone,North Zone,1001.0,30.0,800.0,70184.0,463412.0,37154.0,33514.0,31237.0,28193.0,30379.0,34049.0,35139.0,36095.0,31548.0,28644.0,27840.0,30733.0,26809.0,19008.0,13521.0,8973.0,5590.0,4986.0,36.3,35.3,2020-09-06,https://www.alberta.ca/covid-19-alberta-data.aspx,{BC8E6F77-6390-4410-AB07-078EDF651907},2.0,2.373697703123786,43.7642704869067,65.73749556258662
66,68,Alberta,North Zone,Covenant Health Bonnyville Healthcare Centre,G,Non-Teaching,0,0,0,0,0,30,33,63,T9N 2J7,54.263751600000006,-110.73925859999999,POINT (-110.7392586 54.26375160000001),15.0,16.0,4835,AB,North Zone,North Zone,1001.0,30.0,800.0,70184.0,463412.0,37154.0,33514.0,31237.0,28193.0,30379.0,34049.0,35139.0,36095.0,31548.0,28644.0,27840.0,30733.0,26809.0,19008.0,13521.0,8973.0,5590.0,4986.0,36.3,35.3,2020-09-06,https://www.alberta.ca/covid-19-alberta-data.aspx,{BC8E6F77-6390-4410-AB07-078EDF651907},2.0,2.373697703123786,43.7642704869067,65.73749556258662
67,69,Alberta,North Zone,Edson Healthcare Centre,G,Non-Teaching,0,0,0,0,0,0,22,22,T7E 0C5,53.5918213,-116.4065572,POINT (-116.4065572 53.5918213),15.0,16.0,4835,AB,North Zone,North Zone,1001.0,30.0,800.0,70184.0,463412.0,37154.0,33514.0,31237.0,28193.0,30379.0,34049.0,35139.0,36095.0,31548.0,28644.0,27840.0,30733.0,26809.0,19008.0,13521.0,8973.0,5590.0,4986.0,36.3,35.3,2020-09-06,https://www.alberta.ca/covid-19-alberta-data.aspx,{BC8E6F77-6390-4410-AB07-078EDF651907},2.0,2.373697703123786,43.7642704869067,65.73749556258662
68,70,Alberta,North Zone,Elk Point Healthcare Centre,G,Non-Teaching,0,0,0,0,0,30,12,42,T0A 1A0,53.897736800000004,-110.9065832,POINT (-110.9065832 53.8977368),15.0,16.0,4835,AB,North Zone,North Zone,1001.0,30.0,800.0,70184.0,463412.0,37154.0,33514.0,31237.0,28193.0,30379.0,34049.0,35139.0,36095.0,31548.0,28644.0,27840.0,30733.0,26809.0,19008.0,13521.0,8973.0,5590.0,4986.0,36.3,35.3,2020-09-06,https://www.alberta.ca/covid-19-alberta-data.aspx,{BC8E6F77-6390-4410-AB07-078EDF651907},2.0,2.373697703123786,43.7642704869067,65.73749556258662
69,71,Alberta,North Zone,Fairview Health Complex,G,Non-Teaching,0,0,0,0,0,67,25,92,T0H 1L0,56.071630500000005,-118.3848936,POINT (-118.3848936 56.0716305),15.0,16.0,4835,AB,North Zone,North Zone,1001.0,30.0,800.0,70184.0,463412.0,37154.0,33514.0,31237.0,28193.0,30379.0,34049.0,35139.0,36095.0,31548.0,28644.0,27840.0,30733.0,26809.0,19008.0,13521.0,8973.0,5590.0,4986.0,36.3,35.3,2020-09-06,https://www.alberta.ca/covid-19-alberta-data.aspx,{BC8E6F77-6390-4410-AB07-078EDF651907},2.0,2.373697703123786,43.7642704869067,65.73749556258662
70,72,Alberta,North Zone,Fox Creek Healthcare Centre,G,Non-Teaching,0,0,0,0,0,0,4,4,T0H 1P0,54.4046429,-116.8014031,POINT (-116.8014031 54.4046429),15.0,16.0,4835,AB,North Zone,North Zone,1001.0,30.0,800.0,70184.0,463412.0,37154.0,33514.0,31237.0,28193.0,30379.0,34049.0,35139.0,36095.0,31548.0,28644.0,27840.0,30733.0,26809.0,19008.0,13521.0,8973.0,5590.0,4986.0,36.3,35.3,2020-09-06,https://www.alberta.ca/covid-19-alberta-data.aspx,{BC8E6F77-6390-4410-AB07-078EDF651907},2.0,2.373697703123786,43.7642704869067,65.73749556258662
71,73,Alberta,North Zone,Grande Cache Community Health Complex,G,Non-Teaching,0,0,0,0,0,0,12,12,T0E 0Y0,53.8913128,-119.12009679999998,POINT (-119.1200968 53.8913128),15.0,16.0,4835,AB,North Zone,North Zone,1001.0,30.0,800.0,70184.0,463412.0,37154.0,33514.0,31237.0,28193.0,30379.0,34049.0,35139.0,36095.0,31548.0,28644.0,27840.0,30733.0,26809.0,19008.0,13521.0,8973.0,5590.0,4986.0,36.3,35.3,2020-09-06,https://www.alberta.ca/covid-19-alberta-data.aspx,{BC8E6F77-6390-4410-AB07-078EDF651907},2.0,2.373697703123786,43.7642704869067,65.73749556258662
72,74,Alberta,North Zone,High Prairie Health Complex,G,Non-Teaching,0,0,0,0,0,0,25,25,T0G 1E0,55.431481000000005,-116.4549261,POINT (-116.4549261 55.43148100000001),15.0,16.0,4835,AB,North Zone,North Zone,1001.0,30.0,800.0,70184.0,463412.0,37154.0,33514.0,31237.0,28193.0,30379.0,34049.0,35139.0,36095.0,31548.0,28644.0,27840.0,30733.0,26809.0,19008.0,13521.0,8973.0,5590.0,4986.0,36.3,35.3,2020-09-06,https://www.alberta.ca/covid-19-alberta-data.aspx,{BC8E6F77-6390-4410-AB07-078EDF651907},2.0,2.373697703123786,43.7642704869067,65.73749556258662
73,75,Alberta,North Zone,Hinton Healthcare Centre,G,Non-Teaching,0,0,0,0,0,0,23,23,T7V 1V2,53.398173,-117.584756,POINT (-117.584756 53.398173),15.0,16.0,4835,AB,North Zone,North Zone,1001.0,30.0,800.0,70184.0,463412.0,37154.0,33514.0,31237.0,28193.0,30379.0,34049.0,35139.0,36095.0,31548.0,28644.0,27840.0,30733.0,26809.0,19008.0,13521.0,8973.0,5590.0,4986.0,36.3,35.3,2020-09-06,https://www.alberta.ca/covid-19-alberta-data.aspx,{BC8E6F77-6390-4410-AB07-078EDF651907},2.0,2.373697703123786,43.7642704869067,65.73749556258662
74,76,Alberta,North Zone,Manning Community Health Centre,G,Non-Teaching,0,0,0,0,0,16,11,27,T0H 2M0,56.927995900000006,-117.62141740000001,POINT (-117.6214174 56.92799590000001),15.0,16.0,4835,AB,North Zone,North Zone,1001.0,30.0,800.0,70184.0,463412.0,37154.0,33514.0,31237.0,28193.0,30379.0,34049.0,35139.0,36095.0,31548.0,28644.0,27840.0,30733.0,26809.0,19008.0,13521.0,8973.0,5590.0,4986.0,36.3,35.3,2020-09-06,https://www.alberta.ca/covid-19-alberta-data.aspx,{BC8E6F77-6390-4410-AB07-078EDF651907},2.0,2.373697703123786,43.7642704869067,65.73749556258662
75,77,Alberta,North Zone,Mayerthorpe Healthcare Centre,G,Non-Teaching,0,0,0,0,0,30,25,55,T0E 1N0,53.9483598,-115.13194440000001,POINT (-115.1319444 53.9483598),15.0,16.0,4835,AB,North Zone,North Zone,1001.0,30.0,800.0,70184.0,463412.0,37154.0,33514.0,31237.0,28193.0,30379.0,34049.0,35139.0,36095.0,31548.0,28644.0,27840.0,30733.0,26809.0,19008.0,13521.0,8973.0,5590.0,4986.0,36.3,35.3,2020-09-06,https://www.alberta.ca/covid-19-alberta-data.aspx,{BC8E6F77-6390-4410-AB07-078EDF651907},2.0,2.373697703123786,43.7642704869067,65.73749556258662
76,78,Alberta,North Zone,Northern Lights Regional Health Centre,"G,E",Non-Teaching,6,11,8,10,0,31,70,136,T9H 1P2,56.7164502,-111.3616378,POINT (-111.3616378 56.7164502),15.0,16.0,4835,AB,North Zone,North Zone,1001.0,30.0,800.0,70184.0,463412.0,37154.0,33514.0,31237.0,28193.0,30379.0,34049.0,35139.0,36095.0,31548.0,28644.0,27840.0,30733.0,26809.0,19008.0,13521.0,8973.0,5590.0,4986.0,36.3,35.3,2020-09-06,https://www.alberta.ca/covid-19-alberta-data.aspx,{BC8E6F77-6390-4410-AB07-078EDF651907},2.0,2.373697703123786,43.7642704869067,65.73749556258662
77,79,Alberta,North Zone,Northwest Health Centre,G,Non-Teaching,0,0,0,0,0,11,21,32,T0H 1Z0,58.513525699999995,-117.16215290000001,POINT (-117.1621529 58.5135257),15.0,16.0,4835,AB,North Zone,North Zone,1001.0,30.0,800.0,70184.0,463412.0,37154.0,33514.0,31237.0,28193.0,30379.0,34049.0,35139.0,36095.0,31548.0,28644.0,27840.0,30733.0,26809.0,19008.0,13521.0,8973.0,5590.0,4986.0,36.3,35.3,2020-09-06,https://www.alberta.ca/covid-19-alberta-data.aspx,{BC8E6F77-6390-4410-AB07-078EDF651907},2.0,2.373697703123786,43.7642704869067,65.73749556258662
78,80,Alberta,North Zone,Peace River Community Health Centre,G,Non-Teaching,0,0,0,0,0,40,31,71,T8S 1T6,56.2304557,-117.35391229999999,POINT (-117.3539123 56.2304557),15.0,16.0,4835,AB,North Zone,North Zone,1001.0,30.0,800.0,70184.0,463412.0,37154.0,33514.0,31237.0,28193.0,30379.0,34049.0,35139.0,36095.0,31548.0,28644.0,27840.0,30733.0,26809.0,19008.0,13521.0,8973.0,5590.0,4986.0,36.3,35.3,2020-09-06,https://www.alberta.ca/covid-19-alberta-data.aspx,{BC8E6F77-6390-4410-AB07-078EDF651907},2.0,2.373697703123786,43.7642704869067,65.73749556258662
